record_id,search_timestamp,travel_date,lead_time_days,source_platform,origin_iata,dest_iata,route,origin_raw,dest_raw,airline_standardized,airline_raw,flight_number,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,fuel_surcharge_inr,udf_psf_inr,gst_inr,convenience_fee_inr,taxes_fees_inr,is_nonstop,stops_count,stop_info,raw_hash
SCR_GF_1789146143_034,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India Express,Air India Express,IX 521,11:25 PM,1:50 AM,145,2 hr 25 min,Economy,6610.0,3820.95,1798.1,710.0,280.95,0.0,2789.05,True,0,Non-Stop,452ad787a4c8
SCR_GF_1789146143_035,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 548,11:00 AM,1:25 PM,145,2 hr 25 min,Economy,6792.0,3938.82,1853.56,710.0,289.62,0.0,2853.18,True,0,Non-Stop,c65912974e45
SCR_GF_1789146143_036,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 575,6:05 AM,8:20 AM,135,2 hr 15 min,Economy,6793.0,3939.47,1853.86,710.0,289.67,0.0,2853.53,True,0,Non-Stop,34aa22fe3a95
SCR_GF_1789146143_037,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 602,9:30 AM,11:55 AM,145,2 hr 25 min,Economy,6793.0,3939.47,1853.86,710.0,289.67,0.0,2853.53,True,0,Non-Stop,6ae3ae64b2f2
SCR_GF_1789146143_038,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 629,10:15 AM,12:35 PM,140,2 hr 20 min,Economy,6793.0,3939.47,1853.86,710.0,289.67,0.0,2853.53,True,0,Non-Stop,d96300cb0d79
SCR_GF_1789146143_039,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 656,11:00 AM,1:15 PM,135,2 hr 15 min,Economy,6793.0,3939.47,1853.86,710.0,289.67,0.0,2853.53,True,0,Non-Stop,bc200e53cc6b
SCR_GF_1789146143_040,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 683,12:00 PM,2:15 PM,135,2 hr 15 min,Economy,6793.0,3939.47,1853.86,710.0,289.67,0.0,2853.53,True,0,Non-Stop,e479a5e7a563
SCR_GF_1789146143_041,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 710,8:00 PM,10:10 PM,130,2 hr 10 min,Economy,6793.0,3939.47,1853.86,710.0,289.67,0.0,2853.53,True,0,Non-Stop,afc49eb50a59
SCR_GF_1789146143_042,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 737,7:55 PM,10:20 PM,145,2 hr 25 min,Economy,6959.0,4046.97,1904.46,710.0,297.57,0.0,2912.03,True,0,Non-Stop,82126c64c3fc
SCR_GF_1789146143_043,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 764,8:30 AM,10:45 AM,135,2 hr 15 min,Economy,7055.0,4109.14,1933.72,710.0,302.14,0.0,2945.86,True,0,Non-Stop,d63983735fc1
SCR_GF_1789146143_044,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 791,12:00 PM,2:25 PM,145,2 hr 25 min,Economy,7055.0,4109.14,1933.72,710.0,302.14,0.0,2945.86,True,0,Non-Stop,4b230c79890c
SCR_GF_1789146143_045,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 818,5:30 PM,7:45 PM,135,2 hr 15 min,Economy,7079.0,4124.69,1941.02,710.0,303.29,0.0,2954.31,True,0,Non-Stop,2574e86704b1
SCR_GF_1789146143_046,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 845,6:50 AM,9:10 AM,140,2 hr 20 min,Economy,7327.0,4285.3,2016.6,710.0,315.1,0.0,3041.7,True,0,Non-Stop,204838b8f998
SCR_GF_1789146143_047,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 872,5:00 AM,7:20 AM,140,2 hr 20 min,Economy,7370.0,4313.14,2029.72,710.0,317.14,0.0,3056.86,True,0,Non-Stop,f165717d4c25
SCR_GF_1789146143_048,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 899,12:30 PM,2:55 PM,145,2 hr 25 min,Economy,7453.0,4366.9,2055.0,710.0,321.1,0.0,3086.1,True,0,Non-Stop,9c065aa5911b
SCR_GF_1789146143_049,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 926,1:30 PM,3:50 PM,140,2 hr 20 min,Economy,7553.0,4431.66,2085.48,710.0,325.86,0.0,3121.34,True,0,Non-Stop,367ffa4cf7df
SCR_GF_1789146143_050,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 953,8:40 AM,11:05 AM,145,2 hr 25 min,Economy,7583.0,4451.09,2094.62,710.0,327.29,0.0,3131.91,True,0,Non-Stop,510382b970e9
SCR_GF_1789146143_051,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 980,9:20 AM,11:40 AM,140,2 hr 20 min,Economy,7583.0,4451.09,2094.62,710.0,327.29,0.0,3131.91,True,0,Non-Stop,030d7c01b460
SCR_GF_1789146143_052,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 327,10:30 AM,12:45 PM,135,2 hr 15 min,Economy,7988.0,4713.37,2218.06,710.0,346.57,0.0,3274.63,True,0,Non-Stop,942a7c2228be
SCR_GF_1789146143_053,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India Express,Air India Express,IX 354,5:35 AM,8:05 AM,150,2 hr 30 min,Economy,8476.0,5029.41,2366.78,710.0,369.81,0.0,3446.59,True,0,Non-Stop,7df6672511e7
SCR_GF_1789146143_054,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 381,2:00 AM,4:15 AM,135,2 hr 15 min,Economy,11827.0,7199.58,3388.04,710.0,529.38,0.0,4627.42,True,0,Non-Stop,653f5beae1a8
SCR_GF_1789146143_055,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 408,4:30,6:50,140,2 hr 20 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,2481876e97f7
SCR_GF_1789146143_056,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 435,6:00,8:15,135,2 hr 15 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,94a132b0465f
SCR_GF_1789146143_057,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 462,4:00,6:20,140,2 hr 20 min,Economy,6880.0,3995.81,1880.38,710.0,293.81,0.0,2884.19,True,0,Non-Stop,1d812a67f144
SCR_GF_1789146143_058,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 489,11:00,1:25,145,2 hr 25 min,Economy,6314.0,3629.26,1707.88,710.0,266.86,0.0,2684.74,True,0,Non-Stop,6ae3352412e8
SCR_GF_1789146143_059,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 516,6:30,8:50,140,2 hr 20 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,a23d6065096d
SCR_GF_1789146143_060,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 543,7:00,9:25,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,bbf93d2b2825
SCR_GF_1789146143_061,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 570,7:30,9:55,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,b8256b00ef68
SCR_GF_1789146143_062,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 597,8:55,11:10,135,2 hr 15 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,c76a4e17e3b2
SCR_GF_1789146143_063,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 624,9:30,12:00,150,2 hr 30 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,b8400fe1ec6b
SCR_GF_1789146143_064,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 651,2:00,4:25,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,0a1bf33c76d1
SCR_GF_1789146143_065,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 678,2:45,5:00,135,2 hr 15 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,54a869d2f384
SCR_GF_1789146143_066,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 705,3:30,5:45,135,2 hr 15 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,ddfc32d2d3cf
SCR_GF_1789146144_067,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 732,3:30,5:55,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,ddfc32d2d3cf
SCR_GF_1789146144_068,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 759,4:00,6:25,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,41188586a119
SCR_GF_1789146144_069,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 786,4:15,6:35,140,2 hr 20 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,a873bee85659
SCR_GF_1789146144_070,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 813,5:00,7:25,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,095d58e6688e
SCR_GF_1789146144_071,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 840,6:00,8:25,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,94a132b0465f
SCR_GF_1789146144_072,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 867,7:00,9:25,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,bbf93d2b2825
SCR_GF_1789146144_073,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 894,7:30,9:55,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,b8256b00ef68
SCR_GF_1789146144_074,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 921,9:30,11:55,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,b8400fe1ec6b
SCR_GF_1789146144_075,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 948,9:45,12:05,140,2 hr 20 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,e2fbdd6229d9
SCR_GF_1789146144_076,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 975,10:45,1:05,140,2 hr 20 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,787ad38f34ef
SCR_GF_1789146144_077,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 322,11:30,1:45,135,2 hr 15 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,ebaa0854c422
SCR_GF_1789146144_078,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 349,9:00,11:15,135,2 hr 15 min,Economy,6582.0,3802.82,1789.56,710.0,279.62,0.0,2779.18,True,0,Non-Stop,2f1781fb7737
SCR_GF_1789146144_079,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 376,10:00,12:25,145,2 hr 25 min,Economy,6582.0,3802.82,1789.56,710.0,279.62,0.0,2779.18,True,0,Non-Stop,c5c11c75c4a1
SCR_GF_1789146144_080,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 403,8:30,11:05,155,2 hr 35 min,Economy,6582.0,3802.82,1789.56,710.0,279.62,0.0,2779.18,True,0,Non-Stop,7cc92a432768
SCR_GF_1789146144_081,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 430,9:00,11:20,140,2 hr 20 min,Economy,6582.0,3802.82,1789.56,710.0,279.62,0.0,2779.18,True,0,Non-Stop,2f1781fb7737
SCR_GF_1789146144_082,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 457,7:15,9:30,135,2 hr 15 min,Economy,6583.0,3803.47,1789.86,710.0,279.67,0.0,2779.53,True,0,Non-Stop,683977d21b06
SCR_GF_1789146144_083,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 484,8:00,10:20,140,2 hr 20 min,Economy,6583.0,3803.47,1789.86,710.0,279.67,0.0,2779.53,True,0,Non-Stop,e3bee617319e
SCR_GF_1789146144_084,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 511,8:45,11:00,135,2 hr 15 min,Economy,6583.0,3803.47,1789.86,710.0,279.67,0.0,2779.53,True,0,Non-Stop,0f49d35e0a26
SCR_GF_1789146144_085,2026-09-11 22:32:14,2026-09-12,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 538,1:00,3:10,130,2 hr 10 min,Economy,6583.0,3803.47,1789.86,710.0,279.67,0.0,2779.53,True,0,Non-Stop,a89134ec0e0c
