record_id,search_timestamp,travel_date,lead_time_days,source_platform,origin_iata,dest_iata,route,origin_raw,dest_raw,airline_standardized,airline_raw,flight_number,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,fuel_surcharge_inr,udf_psf_inr,gst_inr,convenience_fee_inr,taxes_fees_inr,is_nonstop,stops_count,stop_info,raw_hash
SCR_GF_1789324308_019,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),9:30 PM,11:55 PM,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,2a5bca35377a
SCR_GF_1789324308_020,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),9:45 PM,12:05 AM,140,2 hr 20 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,e1375f570b5e
SCR_GF_1789324308_021,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),10:45 PM,1:05 AM,140,2 hr 20 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,8c9d34ebd55d
SCR_GF_1789324308_022,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),11:30 PM,1:45 AM,135,2 hr 15 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,b2007e2ee1e4
SCR_GF_1789324308_023,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),9:30 AM,12:00 PM,150,2 hr 30 min,Economy,6582.0,3802.82,1789.56,710.0,279.62,0.0,2779.18,True,0,Non-Stop,7a283190e8e5
SCR_GF_1789324308_024,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),9:00 PM,11:20 PM,140,2 hr 20 min,Economy,6582.0,3802.82,1789.56,710.0,279.62,0.0,2779.18,True,0,Non-Stop,0d81c9ea2593
SCR_GF_1789324308_025,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),5:00 PM,7:15 PM,135,2 hr 15 min,Economy,6583.0,3803.47,1789.86,710.0,279.67,0.0,2779.53,True,0,Non-Stop,5b6ea55943c3
SCR_GF_1789324309_026,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India Express,Air India Express,IX (Direct),11:25 PM,1:50 AM,145,2 hr 25 min,Economy,6610.0,3820.95,1798.1,710.0,280.95,0.0,2789.05,True,0,Non-Stop,3b73b61ecfb0
SCR_GF_1789324309_027,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),1:30 PM,3:50 PM,140,2 hr 20 min,Economy,6792.0,3938.82,1853.56,710.0,289.62,0.0,2853.18,True,0,Non-Stop,900975426f2f
SCR_GF_1789324309_028,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP (Direct),9:20 AM,11:40 AM,140,2 hr 20 min,Economy,6880.0,3995.81,1880.38,710.0,293.81,0.0,2884.19,True,0,Non-Stop,476440435857
SCR_GF_1789324309_029,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP (Direct),10:30 AM,12:45 PM,135,2 hr 15 min,Economy,6880.0,3995.81,1880.38,710.0,293.81,0.0,2884.19,True,0,Non-Stop,68c3bd638773
SCR_GF_1789324309_030,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP (Direct),12:30 PM,2:55 PM,145,2 hr 25 min,Economy,6880.0,3995.81,1880.38,710.0,293.81,0.0,2884.19,True,0,Non-Stop,32bf7fd4551b
SCR_GF_1789324309_031,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP (Direct),4:00 PM,6:20 PM,140,2 hr 20 min,Economy,6880.0,3995.81,1880.38,710.0,293.81,0.0,2884.19,True,0,Non-Stop,d6da84d3cbad
SCR_GF_1789324310_032,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP (Direct),5:30 PM,7:45 PM,135,2 hr 15 min,Economy,6880.0,3995.81,1880.38,710.0,293.81,0.0,2884.19,True,0,Non-Stop,6b43dfee5132
SCR_GF_1789324310_033,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),9:00 AM,11:15 AM,135,2 hr 15 min,Economy,7055.0,4109.14,1933.72,710.0,302.14,0.0,2945.86,True,0,Non-Stop,1f17fad3c1a0
SCR_GF_1789324310_034,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),11:00 AM,1:25 PM,145,2 hr 25 min,Economy,7055.0,4109.14,1933.72,710.0,302.14,0.0,2945.86,True,0,Non-Stop,89ae97e24af4
SCR_GF_1789324310_035,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),6:00 PM,8:15 PM,135,2 hr 15 min,Economy,7055.0,4109.14,1933.72,710.0,302.14,0.0,2945.86,True,0,Non-Stop,23974c9a7cfd
SCR_GF_1789324310_036,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),8:30 PM,11:05 PM,155,2 hr 35 min,Economy,7055.0,4109.14,1933.72,710.0,302.14,0.0,2945.86,True,0,Non-Stop,a3a689be5b02
SCR_GF_1789324310_037,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),6:00 PM,8:25 PM,145,2 hr 25 min,Economy,7181.0,4190.74,1972.12,710.0,308.14,0.0,2990.26,True,0,Non-Stop,08e4b5bbde25
SCR_GF_1789324311_038,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),8:30 AM,10:45 AM,135,2 hr 15 min,Economy,7228.0,4221.18,1986.44,710.0,310.38,0.0,3006.82,True,0,Non-Stop,85244f5158eb
SCR_GF_1789324311_039,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),7:30 PM,9:55 PM,145,2 hr 25 min,Economy,7228.0,4221.18,1986.44,710.0,310.38,0.0,3006.82,True,0,Non-Stop,f0d774950eee
SCR_GF_1789324311_040,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP (Direct),7:55 PM,10:20 PM,145,2 hr 25 min,Economy,7327.0,4285.3,2016.6,710.0,315.1,0.0,3041.7,True,0,Non-Stop,acf344463767
SCR_GF_1789324311_041,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),8:45 AM,11:00 AM,135,2 hr 15 min,Economy,7370.0,4313.14,2029.72,710.0,317.14,0.0,3056.86,True,0,Non-Stop,edea1725406c
SCR_GF_1789324311_042,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),7:00 PM,9:25 PM,145,2 hr 25 min,Economy,7370.0,4313.14,2029.72,710.0,317.14,0.0,3056.86,True,0,Non-Stop,1d883053d7b7
SCR_GF_1789324311_043,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),8:00 PM,10:10 PM,130,2 hr 10 min,Economy,7370.0,4313.14,2029.72,710.0,317.14,0.0,3056.86,True,0,Non-Stop,a5ce78518949
SCR_GF_1789324311_044,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP (Direct),8:40 AM,10:55 AM,135,2 hr 15 min,Economy,7453.0,4366.9,2055.0,710.0,321.1,0.0,3086.1,True,0,Non-Stop,56e1279d6973
SCR_GF_1789324312_045,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),7:00 PM,9:25 PM,145,2 hr 25 min,Economy,7464.0,4374.02,2058.36,710.0,321.62,0.0,3089.98,True,0,Non-Stop,0905b5642248
SCR_GF_1789324312_046,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),5:00 AM,7:15 AM,135,2 hr 15 min,Economy,7685.0,4517.14,2125.72,710.0,332.14,0.0,3167.86,True,0,Non-Stop,c397ce0147fc
SCR_GF_1789324312_047,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),5:00 AM,7:20 AM,140,2 hr 20 min,Economy,7685.0,4517.14,2125.72,710.0,332.14,0.0,3167.86,True,0,Non-Stop,1d633d10da02
SCR_GF_1789324312_048,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),6:05 AM,8:20 AM,135,2 hr 15 min,Economy,8473.0,5027.47,2365.86,710.0,369.67,0.0,3445.53,True,0,Non-Stop,77327133b313
SCR_GF_1789324312_049,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),8:00 AM,10:20 AM,140,2 hr 20 min,Economy,8473.0,5027.47,2365.86,710.0,369.67,0.0,3445.53,True,0,Non-Stop,b8a5ed47e6f1
SCR_GF_1789324312_050,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India Express,Air India Express,IX (Direct),5:35 AM,8:05 AM,150,2 hr 30 min,Economy,8476.0,5029.41,2366.78,710.0,369.81,0.0,3446.59,True,0,Non-Stop,9b7910d12107
SCR_GF_1789324312_051,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),7:15 AM,9:30 AM,135,2 hr 15 min,Economy,8998.0,5367.47,2525.86,710.0,394.67,0.0,3630.53,True,0,Non-Stop,c0b1e4d467cf
SCR_GF_1789324312_052,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP (Direct),6:50 AM,9:10 AM,140,2 hr 20 min,Economy,9033.0,5390.13,2536.54,710.0,396.33,0.0,3642.87,True,0,Non-Stop,16b9bf1bb447
SCR_GF_1789324312_053,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,SpiceJet,SpiceJet,SG (Direct),7:55 PM,10:40 PM,165,2 hr 45 min,Economy,9099.0,5432.88,2556.64,710.0,399.48,0.0,3666.12,True,0,Non-Stop,e8957fec2d54
SCR_GF_1789324312_054,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),6:30 AM,8:50 AM,140,2 hr 20 min,Economy,9569.0,5737.26,2699.88,710.0,421.86,0.0,3831.74,True,0,Non-Stop,a14f5d0b1e84
SCR_GF_1789324313_055,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),7:00 AM,9:25 AM,145,2 hr 25 min,Economy,9569.0,5737.26,2699.88,710.0,421.86,0.0,3831.74,True,0,Non-Stop,05d85ae35da2
SCR_GF_1789324313_056,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI (Direct),7:30 AM,9:55 AM,145,2 hr 25 min,Economy,9569.0,5737.26,2699.88,710.0,421.86,0.0,3831.74,True,0,Non-Stop,091fde755b28
SCR_GF_1789324313_057,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),11:00,1:25,145,2 hr 25 min,Economy,6314.0,3629.26,1707.88,710.0,266.86,0.0,2684.74,True,0,Non-Stop,50af30ce1f28
SCR_GF_1789324313_058,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),1:00,3:10,130,2 hr 10 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,0c49dd601cb4
SCR_GF_1789324313_059,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),10:45,12:45,120,2 hr,Economy,6610.0,3820.95,1798.1,710.0,280.95,0.0,2789.05,True,0,Non-Stop,0f17e06d8a3b
SCR_GF_1789324313_060,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),1:40,3:55,135,2 hr 15 min,Economy,6880.0,3995.81,1880.38,710.0,293.81,0.0,2884.19,True,0,Non-Stop,dbc6f2f90bb9
SCR_GF_1789324313_061,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),9:30,11:55,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,929a1170492d
SCR_GF_1789324313_062,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),10:00,12:25,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,f85eeedcd0cf
SCR_GF_1789324313_063,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),10:15,12:35,140,2 hr 20 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,b322fb3cbaa8
SCR_GF_1789324313_064,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),11:00,1:15,135,2 hr 15 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,844463c62d2d
SCR_GF_1789324314_065,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),12:00,2:15,135,2 hr 15 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,fc82454b6490
SCR_GF_1789324314_066,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),12:00,2:25,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,fc82454b6490
SCR_GF_1789324314_067,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),2:00,4:25,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,8f9d59942415
SCR_GF_1789324314_068,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),2:45,5:00,135,2 hr 15 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,cfa5dce4c785
SCR_GF_1789324314_069,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),3:30,5:45,135,2 hr 15 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,79f887e6f16a
SCR_GF_1789324314_070,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),3:30,5:55,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,79f887e6f16a
SCR_GF_1789324314_071,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),4:00,6:25,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,0bf20a5cc5fa
SCR_GF_1789324314_072,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),4:15,6:35,140,2 hr 20 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,08f571ad73cb
SCR_GF_1789324315_073,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),4:30,6:50,140,2 hr 20 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,c8cf6eac9a69
SCR_GF_1789324315_074,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),5:00,7:25,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,96850f7af3aa
SCR_GF_1789324315_075,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),9:30,11:55,145,2 hr 25 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,929a1170492d
SCR_GF_1789324315_076,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),9:45,12:05,140,2 hr 20 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,4a940a28aafa
SCR_GF_1789324315_077,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),10:45,1:05,140,2 hr 20 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,22b2976d9296
SCR_GF_1789324315_078,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),11:30,1:45,135,2 hr 15 min,Economy,6425.0,3701.14,1741.72,710.0,272.14,0.0,2723.86,True,0,Non-Stop,de234ea40cdd
SCR_GF_1789324315_079,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),9:30,12:00,150,2 hr 30 min,Economy,6582.0,3802.82,1789.56,710.0,279.62,0.0,2779.18,True,0,Non-Stop,49769a68b75d
SCR_GF_1789324316_080,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),9:00,11:20,140,2 hr 20 min,Economy,6582.0,3802.82,1789.56,710.0,279.62,0.0,2779.18,True,0,Non-Stop,7281719b3998
SCR_GF_1789324316_081,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),5:00,7:15,135,2 hr 15 min,Economy,6583.0,3803.47,1789.86,710.0,279.67,0.0,2779.53,True,0,Non-Stop,855e1e4e5184
SCR_GF_1789324316_082,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),11:25,1:50,145,2 hr 25 min,Economy,6610.0,3820.95,1798.1,710.0,280.95,0.0,2789.05,True,0,Non-Stop,3605e0d04a8c
SCR_GF_1789324316_083,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),1:30,3:50,140,2 hr 20 min,Economy,6792.0,3938.82,1853.56,710.0,289.62,0.0,2853.18,True,0,Non-Stop,dd32f5364868
SCR_GF_1789324316_084,2026-09-14 00:01:40,2026-09-15,1,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E (Direct),9:20,11:40,140,2 hr 20 min,Economy,6880.0,3995.81,1880.38,710.0,293.81,0.0,2884.19,True,0,Non-Stop,9f39c5d293e1
