record_id,search_timestamp,travel_date,lead_time_days,source_platform,origin_iata,dest_iata,route,origin_raw,dest_raw,airline_standardized,airline_raw,flight_number,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,taxes_fees_inr,is_nonstop,raw_hash
SCR_GF_1789021371_019,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 506,2:10 PM,4:30 PM,140,2 hr 20 min,Economy,6582.0,,,True,71797cb82cce
SCR_GF_1789021371_020,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 523,3:30 PM,5:55 PM,145,2 hr 25 min,Economy,6582.0,,,True,c993392f4303
SCR_GF_1789021371_021,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 540,6:05 AM,8:20 AM,135,2 hr 15 min,Economy,6583.0,,,True,cbe0e98bf2c1
SCR_GF_1789021371_022,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 557,1:00 PM,3:10 PM,130,2 hr 10 min,Economy,6583.0,,,True,1e832881d71e
SCR_GF_1789021371_023,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 574,4:15 PM,6:35 PM,140,2 hr 20 min,Economy,6583.0,,,True,9a93a4c46cbf
SCR_GF_1789021371_024,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 591,5:35 AM,8:05 AM,150,2 hr 30 min,Economy,6779.0,,,True,680a07574fdd
SCR_GF_1789021371_025,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 608,7:15 AM,9:30 AM,135,2 hr 15 min,Economy,6793.0,,,True,7aa99d295828
SCR_GF_1789021371_026,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 625,5:00 PM,7:15 PM,135,2 hr 15 min,Economy,6793.0,,,True,50f7525c25ae
SCR_GF_1789021371_027,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 642,10:45 PM,1:05 AM,140,2 hr 20 min,Economy,6793.0,,,True,b90816f3696c
SCR_GF_1789021371_028,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 659,6:50 AM,9:10 AM,140,2 hr 20 min,Economy,6880.0,,,True,eb10d449eaff
SCR_GF_1789021371_029,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 676,8:40 AM,11:05 AM,145,2 hr 25 min,Economy,6880.0,,,True,145af1c1ec15
SCR_GF_1789021371_030,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 693,9:20 AM,11:40 AM,140,2 hr 20 min,Economy,6880.0,,,True,db6af351a84d
SCR_GF_1789021371_031,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 710,10:30 AM,12:45 PM,135,2 hr 15 min,Economy,6880.0,,,True,875881e87a60
SCR_GF_1789021371_032,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 727,12:30 PM,2:55 PM,145,2 hr 25 min,Economy,6880.0,,,True,1820dcf2c658
SCR_GF_1789021371_033,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 744,4:00 PM,6:20 PM,140,2 hr 20 min,Economy,6880.0,,,True,52e28274e3f2
SCR_GF_1789021371_034,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,QP 761,7:55 PM,10:20 PM,145,2 hr 25 min,Economy,6880.0,,,True,ea83ec884dd6
SCR_GF_1789021371_035,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 778,8:00 AM,10:20 AM,140,2 hr 20 min,Economy,7055.0,,,True,c01724f73eb4
SCR_GF_1789021371_036,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 795,6:00 PM,8:15 PM,135,2 hr 15 min,Economy,7055.0,,,True,1f0c8990174f
SCR_GF_1789021371_037,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 812,8:45 PM,11:00 PM,135,2 hr 15 min,Economy,7055.0,,,True,fd3b7725801e
SCR_GF_1789021371_038,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 829,9:45 PM,12:05 AM,140,2 hr 20 min,Economy,7055.0,,,True,d1bb9b42a45f
SCR_GF_1789021371_039,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 846,11:30 PM,1:45 AM,135,2 hr 15 min,Economy,7055.0,,,True,bdd643b7f3c6
SCR_GF_1789021371_040,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 863,7:30 PM,9:55 PM,145,2 hr 25 min,Economy,7181.0,,,True,1ae5afc89bef
SCR_GF_1789021371_041,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 880,8:30 PM,11:05 PM,155,2 hr 35 min,Economy,7212.0,,,True,6ab8100c706d
SCR_GF_1789021371_042,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 897,8:00 PM,10:10 PM,130,2 hr 10 min,Economy,7370.0,,,True,b5321f40785d
SCR_GF_1789021371_043,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 914,6:00 PM,8:25 PM,145,2 hr 25 min,Economy,7406.0,,,True,e1267c6df374
SCR_GF_1789021371_044,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 931,7:00 PM,9:25 PM,145,2 hr 25 min,Economy,7406.0,,,True,8e9de2f61ea7
SCR_GF_1789021371_045,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 948,9:30 PM,11:55 PM,145,2 hr 25 min,Economy,7527.0,,,True,c37027c96d96
SCR_GF_1789021371_046,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 965,11:00 PM,1:25 AM,145,2 hr 25 min,Economy,7527.0,,,True,0ddf8b858cb0
SCR_GF_1789021371_047,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 982,7:00 PM,9:25 PM,145,2 hr 25 min,Economy,7685.0,,,True,86da083084d4
SCR_GF_1789021371_048,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 999,9:00 PM,11:20 PM,140,2 hr 20 min,Economy,7842.0,,,True,8fec86af1410
SCR_GF_1789021371_049,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,AI 216,9:30 AM,12:00 PM,150,2 hr 30 min,Economy,9968.0,,,True,11d81557b42c
SCR_GF_1789021371_050,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,SpiceJet,SpiceJet,QP 233,10:45 PM,1:25 AM,160,2 hr 40 min,Economy,19603.0,,,True,bbaf5203deac
SCR_GF_1789021371_051,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,SpiceJet,SpiceJet,QP 250,7:55 PM,10:40 PM,165,2 hr 45 min,Economy,22551.0,,,True,02c816852042
SCR_GF_1789021371_058,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 369,2:45,5:00,135,2 hr 15 min,Economy,6425.0,,,True,fd2fe3cb7158
SCR_GF_1789021371_059,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 386,4:00,6:25,145,2 hr 25 min,Economy,6582.0,,,True,dafb97b30a45
SCR_GF_1789021371_060,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 403,11:25,1:50,145,2 hr 25 min,Economy,6610.0,,,True,d40b0a7808a9
SCR_GF_1789021371_061,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 420,5:30,7:45,135,2 hr 15 min,Economy,6880.0,,,True,419f746b9cb7
SCR_GF_1789021371_062,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 437,5:00,7:15,135,2 hr 15 min,Economy,6425.0,,,True,0ebd12484ab7
SCR_GF_1789021371_063,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 454,8:45,11:00,135,2 hr 15 min,Economy,6425.0,,,True,1d0f36f87717
SCR_GF_1789021371_064,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 471,9:30,11:55,145,2 hr 25 min,Economy,6425.0,,,True,ecdb053a977f
SCR_GF_1789021371_065,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 488,10:15,12:35,140,2 hr 20 min,Economy,6425.0,,,True,b5758fdcc865
SCR_GF_1789021372_066,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 505,11:00,1:15,135,2 hr 15 min,Economy,6425.0,,,True,d201824aa9a8
SCR_GF_1789021372_067,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 522,12:00,2:15,135,2 hr 15 min,Economy,6425.0,,,True,43d3f3197757
SCR_GF_1789021372_068,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 539,2:00,4:25,145,2 hr 25 min,Economy,6425.0,,,True,56f24365b8b5
SCR_GF_1789021372_069,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 556,3:30,5:45,135,2 hr 15 min,Economy,6425.0,,,True,3dc2384a99c3
SCR_GF_1789021372_070,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 573,8:30,10:45,135,2 hr 15 min,Economy,6582.0,,,True,026a8a32bbbf
SCR_GF_1789021372_071,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 590,10:00,12:25,145,2 hr 25 min,Economy,6582.0,,,True,fd631b253dab
SCR_GF_1789021372_072,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 607,10:30,12:50,140,2 hr 20 min,Economy,6582.0,,,True,daab29f50e0a
SCR_GF_1789021372_073,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 624,11:00,1:25,145,2 hr 25 min,Economy,6582.0,,,True,965b2b127a21
SCR_GF_1789021372_074,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 641,12:00,2:25,145,2 hr 25 min,Economy,6582.0,,,True,fa2c463ff5ff
SCR_GF_1789021372_075,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 658,1:30,3:50,140,2 hr 20 min,Economy,6582.0,,,True,d4eae47fed29
SCR_GF_1789021372_076,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 675,2:10,4:30,140,2 hr 20 min,Economy,6582.0,,,True,7ada19ee0030
SCR_GF_1789021372_077,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 692,3:30,5:55,145,2 hr 25 min,Economy,6582.0,,,True,480f8a0f5e01
SCR_GF_1789021372_078,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 709,6:05,8:20,135,2 hr 15 min,Economy,6583.0,,,True,e6cf3162e807
SCR_GF_1789021372_079,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 726,1:00,3:10,130,2 hr 10 min,Economy,6583.0,,,True,601226ac99ff
SCR_GF_1789021372_080,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 743,4:15,6:35,140,2 hr 20 min,Economy,6583.0,,,True,e3c4d73c8030
SCR_GF_1789021372_081,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 760,5:35,8:05,150,2 hr 30 min,Economy,6779.0,,,True,607f6c869dca
SCR_GF_1789021372_082,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 777,7:15,9:30,135,2 hr 15 min,Economy,6793.0,,,True,eb95c0202f67
SCR_GF_1789021372_083,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 794,5:00,7:15,135,2 hr 15 min,Economy,6793.0,,,True,e6e9c300e708
SCR_GF_1789021372_084,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 811,10:45,1:05,140,2 hr 20 min,Economy,6793.0,,,True,657a3447f713
SCR_GF_1789021372_085,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 828,6:50,9:10,140,2 hr 20 min,Economy,6880.0,,,True,0af399f4596a
SCR_GF_1789021372_086,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 845,8:40,11:05,145,2 hr 25 min,Economy,6880.0,,,True,79a135ea3edd
SCR_GF_1789021372_087,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 862,9:20,11:40,140,2 hr 20 min,Economy,6880.0,,,True,b5d96ef3cb98
SCR_GF_1789021372_088,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 879,10:30,12:45,135,2 hr 15 min,Economy,6880.0,,,True,8be46962faf7
SCR_GF_1789021372_089,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 896,12:30,2:55,145,2 hr 25 min,Economy,6880.0,,,True,f92196f5838a
SCR_GF_1789021372_090,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 913,4:00,6:20,140,2 hr 20 min,Economy,6880.0,,,True,8e79401856dc
SCR_GF_1789021372_091,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 930,7:55,10:20,145,2 hr 25 min,Economy,6880.0,,,True,3a3c90acda59
SCR_GF_1789021372_092,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 947,8:00,10:20,140,2 hr 20 min,Economy,7055.0,,,True,d8c7d8340dc6
SCR_GF_1789021372_093,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 964,6:00,8:15,135,2 hr 15 min,Economy,7055.0,,,True,0067ea8f26c5
SCR_GF_1789021372_094,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 981,8:45,11:00,135,2 hr 15 min,Economy,7055.0,,,True,369ff1e9102a
SCR_GF_1789021372_095,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 998,9:45,12:05,140,2 hr 20 min,Economy,7055.0,,,True,b5a5ac4ba771
SCR_GF_1789021372_096,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 215,11:30,1:45,135,2 hr 15 min,Economy,7055.0,,,True,dd6fd4beee4e
SCR_GF_1789021372_097,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 232,7:30,9:55,145,2 hr 25 min,Economy,7181.0,,,True,3f5c52e5c351
SCR_GF_1789021372_098,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 249,8:30,11:05,155,2 hr 35 min,Economy,7212.0,,,True,dc85d52ff988
SCR_GF_1789021372_099,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 266,8:00,10:10,130,2 hr 10 min,Economy,7370.0,,,True,6f991f18104a
SCR_GF_1789021372_100,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 283,6:00,8:25,145,2 hr 25 min,Economy,7406.0,,,True,89f5faa53204
SCR_GF_1789021372_101,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 300,7:00,9:25,145,2 hr 25 min,Economy,7406.0,,,True,56fcec943e04
SCR_GF_1789021372_102,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 317,9:30,11:55,145,2 hr 25 min,Economy,7527.0,,,True,2592181fd19c
SCR_GF_1789021372_103,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 334,11:00,1:25,145,2 hr 25 min,Economy,7527.0,,,True,b549e3decaa7
SCR_GF_1789021372_104,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 351,7:00,9:25,145,2 hr 25 min,Economy,7685.0,,,True,657713ec90eb
SCR_GF_1789021372_105,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 368,9:00,11:20,140,2 hr 20 min,Economy,7842.0,,,True,4d788d8b1621
SCR_GF_1789021372_106,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 385,9:30,12:00,150,2 hr 30 min,Economy,9968.0,,,True,c47ada427f28
SCR_GF_1789021372_107,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 402,10:45,1:25,160,2 hr 40 min,Economy,19603.0,,,True,d5aadd2cd3a3
SCR_GF_1789021372_108,2026-09-10 11:52:45,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,6E 419,7:55,10:40,165,2 hr 45 min,Economy,22551.0,,,True,3eeff2283b0c
SCR_GF_1789021378_001,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 200,4:30 AM,6:25 AM,115,1 hr 55 min,Economy,11873.0,,,True,53c2b6c34c6b
SCR_GF_1789021378_002,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Akasa Air,Akasa Air,QP 217,12:40 AM,2:35 AM,115,1 hr 55 min,Economy,12159.0,,,True,8d706a140e23
SCR_GF_1789021378_003,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,AI 234,2:05 AM,4:10 AM,125,2 hr 5 min,Economy,12319.0,,,True,5881744678a0
SCR_GF_1789021378_004,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 251,5:35 AM,1:15 PM,460,7 hr 40 min,Economy,8261.0,,,False,d292337b066b
SCR_GF_1789021378_005,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 268,6:15 AM,12:00 PM,345,5 hr 45 min,Economy,8926.0,,,False,4e3985bedca3
SCR_GF_1789021378_006,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 285,11:20 AM,3:45 PM,265,4 hr 25 min,Economy,11975.0,,,False,f3ec54c3c7ec
SCR_GF_1789021378_007,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 302,1:10 AM,3:05 AM,115,1 hr 55 min,Economy,12923.0,,,True,cbe07698d8b2
SCR_GF_1789021378_008,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 319,8:05 AM,9:55 AM,110,1 hr 50 min,Economy,14412.0,,,True,c4c816cf8718
SCR_GF_1789021378_009,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 336,11:00 AM,12:55 PM,115,1 hr 55 min,Economy,14412.0,,,True,91707d5f8c5b
SCR_GF_1789021378_010,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 353,12:30 PM,2:25 PM,115,1 hr 55 min,Economy,14412.0,,,True,a5758aeb8918
SCR_GF_1789021378_011,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,AI 370,10:00 AM,12:05 PM,125,2 hr 5 min,Economy,14734.0,,,True,cb45c83a5a6b
SCR_GF_1789021378_012,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,AI 387,7:55 AM,10:05 AM,130,2 hr 10 min,Economy,14992.0,,,True,d3b0f48b9917
SCR_GF_1789021378_013,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Akasa Air,Akasa Air,QP 404,7:35 AM,9:35 AM,120,2 hr,Economy,15576.0,,,True,e8b330db07e4
SCR_GF_1789021378_014,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,AI 421,6:35 AM,8:35 AM,120,2 hr,Economy,16672.0,,,True,3578fbcc8aad
SCR_GF_1789021378_015,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,AI 438,12:00 PM,2:05 PM,125,2 hr 5 min,Economy,16672.0,,,True,3c794539097b
SCR_GF_1789021378_016,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 455,6:30 AM,8:25 AM,115,1 hr 55 min,Economy,16722.0,,,True,b6a59dc5f077
SCR_GF_1789021378_017,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,AI 472,3:25 PM,5:35 PM,130,2 hr 10 min,Economy,19076.0,,,True,16e24b51bdef
SCR_GF_1789021379_018,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,AI 489,11:30 PM,1:35 AM,125,2 hr 5 min,Economy,19433.0,,,True,1456c207d9bf
SCR_GF_1789021379_019,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 506,9:50 AM,11:55 AM,125,2 hr 5 min,Economy,19911.0,,,True,9ce4f8459f76
SCR_GF_1789021379_020,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 523,2:30 PM,4:25 PM,115,1 hr 55 min,Economy,19911.0,,,True,516cc4f65335
SCR_GF_1789021379_021,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 540,3:35 PM,5:25 PM,110,1 hr 50 min,Economy,19911.0,,,True,df4b58bfb80b
SCR_GF_1789021379_022,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 557,5:00 PM,6:55 PM,115,1 hr 55 min,Economy,19911.0,,,True,bf1e1100b234
SCR_GF_1789021379_023,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 574,6:30 PM,8:25 PM,115,1 hr 55 min,Economy,19911.0,,,True,2cf57e4c5baf
SCR_GF_1789021379_024,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,6E 591,7:55 PM,9:45 PM,110,1 hr 50 min,Economy,19911.0,,,True,fbab70e29922
SCR_GF_1789021379_025,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Akasa Air,Akasa Air,QP 608,11:10 PM,1:05 AM,115,1 hr 55 min,Economy,20048.0,,,True,d96789edf5b4
SCR_GF_1789021379_026,2026-09-10 11:52:53,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Akasa Air,Akasa Air,QP 625,6:25 PM,8:20 PM,115,1 hr 55 min,Economy,26387.0,,,True,bea9d1934435
