record_id,search_timestamp,travel_date,lead_time_days,source_platform,origin_iata,dest_iata,route,origin_raw,dest_raw,airline_standardized,airline_raw,flight_number,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,taxes_fees_inr,is_nonstop,raw_hash
SCR_EAS_1788934568_004,2026-09-09 11:46:04,2026-09-10,1,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,4000.0,,,False,f10dbe2c6726
SCR_EAS_1788934568_006,2026-09-09 11:46:04,2026-09-10,1,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,3401.0,,,False,c2b15ff4e5f7
SCR_EAS_1788934568_007,2026-09-09 11:46:04,2026-09-10,1,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,782c1c0db9e1
SCR_EAS_1788934568_008,2026-09-09 11:46:04,2026-09-10,1,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,782c1c0db9e1
SCR_EAS_1788934573_001,2026-09-09 11:46:09,2026-09-16,7,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,9098.0,,,False,c3c1747822f6
SCR_EAS_1788934573_004,2026-09-09 11:46:09,2026-09-16,7,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,4000.0,,,False,32fc3c950a72
SCR_EAS_1788934573_006,2026-09-09 11:46:09,2026-09-16,7,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,3401.0,,,False,05f91b79e8f8
SCR_EAS_1788934573_007,2026-09-09 11:46:09,2026-09-16,7,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,0754dd938299
SCR_EAS_1788934573_008,2026-09-09 11:46:09,2026-09-16,7,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,0754dd938299
SCR_EAS_1788934577_001,2026-09-09 11:46:13,2026-09-24,15,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,9098.0,,,False,0dfafdf0e27b
SCR_EAS_1788934577_004,2026-09-09 11:46:13,2026-09-24,15,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,4000.0,,,False,07be0f572fdf
SCR_EAS_1788934577_006,2026-09-09 11:46:13,2026-09-24,15,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,3401.0,,,False,c08929d3e4eb
SCR_EAS_1788934577_007,2026-09-09 11:46:13,2026-09-24,15,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,b159c3715a48
SCR_EAS_1788934577_008,2026-09-09 11:46:13,2026-09-24,15,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,b159c3715a48
SCR_EAS_1788934581_001,2026-09-09 11:46:17,2026-10-09,30,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,9098.0,,,False,386e63e213ba
SCR_EAS_1788934581_004,2026-09-09 11:46:17,2026-10-09,30,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,4000.0,,,False,b27d912c409b
SCR_EAS_1788934581_006,2026-09-09 11:46:17,2026-10-09,30,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,3401.0,,,False,7f95fbaa29d1
SCR_EAS_1788934581_007,2026-09-09 11:46:17,2026-10-09,30,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,fd5742f54443
SCR_EAS_1788934581_008,2026-09-09 11:46:17,2026-10-09,30,easemytrip,UDR,BLR,UDR-BLR,UDR,BLR,IndiGo,IndiGo,,00:00,00:00,,,Economy,500.0,,,False,fd5742f54443
